"FacilityID"	"FacilityName"	"FacLong"	"FacLat"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Measured_Effluent"	"Permitted_Limit"	"Mean_ME"	"Median_ME"	"Std_ME"	"Units"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.5	NA	0.309661016949153	0	0.948274233036165	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317039"	-79.8052777774367	38.2100000003412	0.04	0.5	NA	0.032	0	0.099843748895704	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_units"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	0.496	NA	0.040616091954023	0	0.0983967725807967	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_units"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	-76.21254	36.87668	"VA0005860003"	-76.3095799995636	36.8617820000172	0.004	0.491333	NA	0.0591983	0.00025	0.153294479555636	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_units"
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071009"	-77.2793333332406	38.5365277780876	300	0.488	NA	0.0386315789473684	0	0.122543511785413	"MGD"	"01/01/2014"	"03/31/2014"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.48	NA	0.309661016949153	0	0.948274233036165	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.48	NA	0.176271186440678	0	0.229624117929226	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.45	NA	0.176271186440678	0	0.229624117929226	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.45	NA	0.176271186440678	0	0.229624117929226	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.45	NA	0.176271186440678	0	0.229624117929226	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_units"
"VA0092436"	"ILUKA RESOURCES INC - BRINK"	-77.627811	36.623396	"VA0092436101"	-77.6286111113092	36.6238888887683	3.6	0.448	NA	0.053	0	0.141161058526934	"MGD"	"01/01/2016"	"03/31/2016"	"dmr_flag_units"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	0.444	NA	0.0452372881355932	0	0.156441829993865	"MGD"	"04/01/2015"	"04/30/2015"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.44	NA	0.309661016949153	0	0.948274233036165	"MGD"	"05/01/2013"	"05/31/2013"	"dmr_flag_units"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	0.432	NA	0.0627878787878788	0	0.188239741994618	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_units"
NA	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	NA	NA	"VA0092711002"	NA	NA	NA	0.432	NA	0.04306	0	0.109362162430287	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.43	NA	0.176271186440678	0	0.229624117929226	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_units"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	0.43	NA	0.0627878787878788	0	0.188239741994618	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_units"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	0.43	NA	0.0627878787878788	0	0.188239741994618	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.423	NA	0.127279069767442	0	0.174526832669012	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.42	NA	0.176271186440678	0	0.229624117929226	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.408	NA	0.127279069767442	0	0.174526832669012	"MGD"	"10/01/2014"	"10/31/2014"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.404	NA	0.127279069767442	0	0.174526832669012	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.403	NA	0.127279069767442	0	0.174526832669012	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.4	NA	0.309661016949153	0	0.948274233036165	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.4	NA	0.309661016949153	0	0.948274233036165	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.4	NA	0.309661016949153	0	0.948274233036165	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.4	NA	0.309661016949153	0	0.948274233036165	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.4	NA	0.309661016949153	0	0.948274233036165	"MGD"	"11/01/2011"	"11/30/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.4	NA	0.176271186440678	0	0.229624117929226	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_units"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	0.4	NA	0.3625	0	0.609267319545917	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_units"
NA	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	NA	NA	"VA0004146104"	NA	NA	NA	0.39	NA	0.555454545454545	0	0.89926667871136	"MGD"	"11/01/2013"	"11/30/2013"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.386	NA	0.127279069767442	0	0.174526832669012	"MGD"	"03/01/2015"	"03/31/2015"	"dmr_flag_units"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451028"	-77.7825833337642	38.0608888888646	0	0.384	NA	0.0256	0	0.0991483736629099	"MGD"	"04/01/2015"	"06/30/2015"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.382	NA	0.127279069767442	0	0.174526832669012	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.38	NA	0.176271186440678	0	0.229624117929226	"MGD"	"04/01/2011"	"04/30/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.38	NA	0.176271186440678	0	0.229624117929226	"MGD"	"10/01/2012"	"10/31/2012"	"dmr_flag_units"
"VA0092746"	"DOMINION ENERGY - VA CITY HYBRID ENERGY CENTER"	-82.339775	36.913815	"VA0092746103"	-82.3394444448344	36.915277777985	0.7	0.38	NA	0.00666666666666667	0	0.0503322295684717	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.377	NA	0.127279069767442	0	0.174526832669012	"MGD"	"03/01/2013"	"03/31/2013"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.37	NA	0.176271186440678	0	0.229624117929226	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.36	NA	0.309661016949153	0	0.948274233036165	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_units"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	0.36	NA	0.3625	0	0.609267319545917	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.35	NA	0.127279069767442	0	0.174526832669012	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_units"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	0.3398	NA	0.03120625	0	0.0740646710113619	"MGD"	"10/01/2015"	"12/31/2015"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.334	NA	0.127279069767442	0	0.174526832669012	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.327	NA	0.127279069767442	0	0.174526832669012	"MGD"	"11/01/2017"	"11/30/2017"	"dmr_flag_units"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	0.326	NA	0.0452372881355932	0	0.156441829993865	"MGD"	"08/01/2013"	"08/31/2013"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.325	NA	0.127279069767442	0	0.174526832669012	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.32	NA	0.309661016949153	0	0.948274233036165	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317009"	-79.8141666664618	38.2136111114233	0.04	0.318	NA	0.0368125	0	0.0888200200841113	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.312	NA	0.127279069767442	0	0.174526832669012	"MGD"	"09/01/2017"	"09/30/2017"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.31	NA	0.176271186440678	0	0.229624117929226	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.31	NA	0.127279069767442	0	0.174526832669012	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.307	NA	0.127279069767442	0	0.174526832669012	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.303	NA	0.127279069767442	0	0.174526832669012	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.302	NA	0.127279069767442	0	0.174526832669012	"MGD"	"10/01/2012"	"10/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.3	NA	0.309661016949153	0	0.948274233036165	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.3	NA	0.309661016949153	0	0.948274233036165	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.3	NA	0.176271186440678	0	0.229624117929226	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.3	NA	0.176271186440678	0	0.229624117929226	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.297	NA	0.127279069767442	0	0.174526832669012	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.297	NA	0.127279069767442	0	0.174526832669012	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.29	NA	0.309661016949153	0	0.948274233036165	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_units"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090108"	-76.7063888888716	37.1716666670214	2170	0.288	NA	0.0397616417910448	0	0.197598647268074	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	0.288	NA	0.0627878787878788	0	0.188239741994618	"MGD"	"04/01/2015"	"04/30/2015"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.286	NA	0.127279069767442	0	0.174526832669012	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.28	NA	0.309661016949153	0	0.948274233036165	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.28	NA	0.176271186440678	0	0.229624117929226	"MGD"	"11/01/2012"	"11/30/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.28	NA	0.176271186440678	0	0.229624117929226	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_units"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	0.2779	NA	0.03120625	0	0.0740646710113619	"MGD"	"07/01/2013"	"09/30/2013"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.271	NA	0.127279069767442	0	0.174526832669012	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.27	NA	0.176271186440678	0	0.229624117929226	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.27	NA	0.176271186440678	0	0.229624117929226	"MGD"	"05/01/2011"	"05/31/2011"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.269	NA	0.127279069767442	0	0.174526832669012	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.268	NA	0.127279069767442	0	0.174526832669012	"MGD"	"04/01/2017"	"04/30/2017"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317041"	-79.8027777776791	38.2180555558496	0.04	0.261	NA	0.00815625	0	0.0461387174724222	"MGD"	"10/01/2016"	"10/31/2016"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.26	NA	0.176271186440678	0	0.229624117929226	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.25	NA	0.309661016949153	0	0.948274233036165	"MGD"	"11/01/2012"	"11/30/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.25	NA	0.176271186440678	0	0.229624117929226	"MGD"	"12/01/2012"	"12/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.25	NA	0.176271186440678	0	0.229624117929226	"MGD"	"05/01/2013"	"05/31/2013"	"dmr_flag_units"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146303"	-77.3844470003677	37.3763910003071	1089	0.25	NA	0.0414285714285714	0	0.0931716286267036	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317009"	-79.8141666664618	38.2136111114233	0.04	0.25	NA	0.0368125	0	0.0888200200841113	"MGD"	"05/01/2017"	"05/31/2017"	"dmr_flag_units"
"VA0092746"	"DOMINION ENERGY - VA CITY HYBRID ENERGY CENTER"	-82.339775	36.913815	"VA0092746001"	-82.3394444448344	36.915277777985	0.7	0.25	NA	0.02545	0	0.0602587972586478	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071009"	-77.2793333332406	38.5365277780876	300	0.246	NA	0.0386315789473684	0	0.122543511785413	"MGD"	"10/01/2013"	"12/31/2013"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.246	NA	0.127279069767442	0	0.174526832669012	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.24	NA	0.309661016949153	0	0.948274233036165	"MGD"	"01/01/2013"	"01/31/2013"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.24	NA	0.176271186440678	0	0.229624117929226	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_units"
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071008"	-77.2794444440615	38.5361111112326	300	0.23	NA	0.0842307692307692	0	0.281526880804275	"MGD"	"01/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138004"	-78.2952777774173	37.7041666665892	4.59	0.2246	NA	0.03120625	0	0.0740646710113619	"MGD"	"07/01/2012"	"09/30/2012"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.223	NA	0.127279069767442	0	0.174526832669012	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_units"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	0.216	NA	0.0627878787878788	0	0.188239741994618	"MGD"	"03/01/2016"	"03/31/2016"	"dmr_flag_units"
NA	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	NA	NA	"VA0092711007"	NA	NA	NA	0.216	NA	0.0144	0	0.0557709601853868	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.211	NA	0.127279069767442	0	0.174526832669012	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317009"	-79.8141666664618	38.2136111114233	0.04	0.21	NA	0.0368125	0	0.0888200200841113	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317009"	-79.8141666664618	38.2136111114233	0.04	0.21	NA	0.0368125	0	0.0888200200841113	"MGD"	"03/01/2018"	"03/31/2018"	"dmr_flag_units"
"VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	-77.447777	38.952277	"VA0089541021"	-77.4305555556928	38.9397222219621	0	0.205	NA	0.0341666666666667	0	0.0836908995450919	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.2	NA	0.309661016949153	0	0.948274233036165	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.2	NA	0.309661016949153	0	0.948274233036165	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018001"	NA	NA	NA	0.2	NA	0.309661016949153	0	0.948274233036165	"MGD"	"12/01/2012"	"12/31/2012"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.2	NA	0.127279069767442	0	0.174526832669012	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_units"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	0.196	NA	0.040616091954023	0	0.0983967725807967	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.195	NA	0.127279069767442	0	0.174526832669012	"MGD"	"05/01/2015"	"05/31/2015"	"dmr_flag_units"
NA	"PLAINS MARKETING LP YORKTOWN"	NA	NA	"VA0003018101"	NA	NA	NA	0.19	NA	0.176271186440678	0	0.229624117929226	"MGD"	"04/01/2013"	"04/30/2013"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317009"	-79.8141666664618	38.2136111114233	0.04	0.19	NA	0.0368125	0	0.0888200200841113	"MGD"	"04/01/2018"	"04/30/2018"	"dmr_flag_units"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	0.189	NA	0.127279069767442	0	0.174526832669012	"MGD"	"03/01/2017"	"03/31/2017"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317039"	-79.8052777774367	38.2100000003412	0.04	0.188	NA	0.032	0	0.099843748895704	"MGD"	"12/01/2015"	"12/31/2015"	"dmr_flag_units"
"VA0002151"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	-77.298272	38.518351	"VA0002151016"	-77.3030555554785	38.5130555556371	0.0033	0.1824	NA	0.00886623376623377	0.0011	0.0259391880447002	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_units"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317039"	-79.8052777774367	38.2100000003412	0.04	0.17	NA	0.032	0	0.099843748895704	"MGD"	"12/01/2017"	"12/31/2017"	"dmr_flag_units"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	0.169	NA	0.040616091954023	0	0.0983967725807967	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_units"
"VA0092894"	"BIG WALKER MOUNTAIN TUNNEL"	-81.008147	37.11758	"VA0092894001"	-81.1219444443027	37.0347222224123	0.153	0.169	NA	0.02704	0	0.0632340098364796	"MGD"	"07/01/2016"	"07/31/2016"	"dmr_flag_units"
