"hydrocode"	"varkey"	"propname"	"propvalue"	"proptext"	"propcode"	"startdate"	"enddate"
"echo_VA0082767"	"impair_cause"	"impair_cause"	""	"MERCURY"	""	""	""
"echo_VA0004103"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0091014"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR100799"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0053317"	"impair_cause"	"impair_cause"	""	"TEMPERATURE"	""	""	""
"echo_VA0092746"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAR108818"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR10C775"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0057576"	"impair_cause"	"impair_cause"	""	"ALGAL GROWTH | CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAR105317"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAU001679"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0092550"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0052906"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_WV1008919"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0089001"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0005851"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | DIOXINS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0087629"	"impair_cause"	"impair_cause"	""	"NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""	""
"echo_VA0084433"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VA0092321"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0029564"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110185"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU000044"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR10D139"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_MD0064556"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0070670"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0089842"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0003077"	"impair_cause"	"impair_cause"	""	"ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0090727"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN040079"	"impair_cause"	"impair_cause"	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0004669"	"impair_cause"	"impair_cause"	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0027553"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR105528"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAU001817"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0087599"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAU001831"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092908"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001819"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0072354"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_WV1018795"	"impair_cause"	"impair_cause"	""	"METALS (OTHER THAN MERCURY) | ORGANIC ENRICHMENT/OXYGEN DEPLETION_NA"	""	""	""
"echo_WV1005651"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001590"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0024490"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAU001763"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0020508"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VA0091791"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0080781"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VAN040143"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VA0062731"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL026433"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0026433"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""	""
"echo_VAN010144"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""	""
"echo_VAU001568"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0062219"	"impair_cause"	"impair_cause"	""	"PATHOGENS | TEMPERATURE"	""	""	""
"echo_VA0092380"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_MD0067598"	"impair_cause"	"impair_cause"	""	"NUTRIENTS"	""	""	""
"echo_VA0089354"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAU001649"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0065471"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0006220"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0020346"	"impair_cause"	"impair_cause"	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAL020346"	"impair_cause"	"impair_cause"	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0071846"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VAR050691"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0081639"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VAU001821"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001753"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR050123"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001605"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0087891"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR103938"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0062031"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001832"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001653"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092592"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU000022"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001549"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0088587"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR040104"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VA0089885"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092134"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_MD0056464"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAL024996"	"impair_cause"	"impair_cause"	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0024996"	"impair_cause"	"impair_cause"	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0070271"	"impair_cause"	"impair_cause"	""	"MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAU001675"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092258"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0072575"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN040097"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VA0083135"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VAL083135"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0089770"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VAN020053"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0077411"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001866"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0087874"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0002585"	"impair_cause"	"impair_cause"	""	"ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0089991"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0076384"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110099"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110180"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110182"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110193"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110183"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAG110181"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAU001638"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0062529"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0029254"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0089206"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN040140"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0060364"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0025291"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VAL025291"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VA0023027"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0025992"	"impair_cause"	"impair_cause"	""	"PATHOGENS | TEMPERATURE"	""	""	""
"echo_VA0092398"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0090549"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0089214"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092657"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092762"	"impair_cause"	"impair_cause"	""	"MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""	""
"echo_VA0068110"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAL068110"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0002623"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0061964"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAN010128"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAR220049"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0024147"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VA0002402"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""	""
"echo_VA0092771"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0074161"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL074161"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092509"	"impair_cause"	"impair_cause"	""	"MERCURY"	""	""	""
"echo_VAU001785"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001784"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN020113"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0060429"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0024112"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0004774"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_WVG415507"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0023922"	"impair_cause"	"impair_cause"	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""	""
"echo_VA0092142"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0091103"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0088561"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0090719"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL023922"	"impair_cause"	"impair_cause"	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""	""
"echo_VAU001625"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR040113"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL020273"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN020095"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0025127"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_WV1018574"	"impair_cause"	"impair_cause"	""	"METALS (OTHER THAN MERCURY) | ORGANIC ENRICHMENT/OXYGEN DEPLETION_NA"	""	""	""
"echo_VA0092517"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0092738"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0067881"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0062812"	"impair_cause"	"impair_cause"	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAN010010"	"impair_cause"	"impair_cause"	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAL062812"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001560"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAN010057"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""	""
"echo_VA0091898"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0078484"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAU001572"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001727"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001735"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_WV1011995"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001752"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR050202"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001591"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0089699"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0073091"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAU001851"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0089982"	"impair_cause"	"impair_cause"	""	"NOXIOUS AQUATIC PLANTS | PATHOGENS"	""	""	""
"echo_VAN010011"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS | TEMPERATURE_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VA0077402"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS | TEMPERATURE_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VA0006483"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0003255"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0059072"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0088706"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU000038"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU410182"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0089290"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAR050222"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0061247"	"impair_cause"	"impair_cause"	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0089478"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001586"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001644"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0080837"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAL086584"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0086584"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""	""
"echo_VA0065676"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0068934"	"impair_cause"	"impair_cause"	""	"PATHOGENS | PH/ACIDITY/CAUSTIC CONDITIONS"	""	""	""
"echo_VA0078778"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0077879"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR050140"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001583"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0001201"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR10G187"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0080993"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0002666"	"impair_cause"	"impair_cause"	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAL021105"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VA0021105"	"impair_cause"	"impair_cause"	""	"PATHOGENS_PATHOGENS"	""	""	""
"echo_VAN030046"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0092959"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0003026"	"impair_cause"	"impair_cause"	""	"MERCURY | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_NA"	""	""	""
"echo_VAN040066"	"impair_cause"	"impair_cause"	""	"MERCURY | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_NA"	""	""	""
"echo_VAU001576"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0080071"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001688"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0053465"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL090280"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0090174"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092525"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0051144"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0090654"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0092002"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0090417"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VAL090417"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""	""
"echo_VA0006408"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VAN040073"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0063843"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0006513"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0002925"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001689"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0065374"	"impair_cause"	"impair_cause"	""	"MERCURY | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0066575"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0081001"	"impair_cause"	"impair_cause"	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VAU001642"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0001449"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0023299"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001592"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0022748"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0022721"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0022730"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0091804"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAU001778"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0023914"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0020974"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0088633"	"impair_cause"	"impair_cause"	""	"ALGAL GROWTH | CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""	""
"echo_VA0090506"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAR107363"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0001554"	"impair_cause"	"impair_cause"	""	"TEMPERATURE"	""	""	""
"echo_VAL029521"	"impair_cause"	"impair_cause"	""	"NA_NA_NA"	""	""	""
"echo_VAN030051"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VA0025569"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0029521"	"impair_cause"	"impair_cause"	""	"NA_NA_NA"	""	""	""
"echo_VALL29521"	"impair_cause"	"impair_cause"	""	"NA_NA_NA"	""	""	""
"echo_VA0058611"	"impair_cause"	"impair_cause"	""	"PATHOGENS | PH/ACIDITY/CAUSTIC CONDITIONS"	""	""	""
"echo_VAU001733"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VAL089915"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0089915"	"impair_cause"	"impair_cause"	""	"NA_NA"	""	""	""
"echo_VA0062154"	"impair_cause"	"impair_cause"	""	"PATHOGENS"	""	""	""
"echo_VAU001762"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
"echo_VA0028622"	"impair_cause"	"impair_cause"	""	"NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION"	""	""	""
"echo_VAU001606"	"impair_cause"	"impair_cause"	""	"NA"	""	""	""
