"hydrocode"	"varkey"	"propname"	"propvalue"	"proptext"	"propcode"	"startdate"	"enddate"
"echo_VA0001309"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Banister River"	""	""
"echo_VA0092215"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092363"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VA0091553"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001739"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001816"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092291"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VA0000299"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VAU000032"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0053473"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Scuffeltown Creek"	""	""
"echo_VAU431041"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001705"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001651"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0021148"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cedar Creek"	""	""
"echo_VAU001755"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001573"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001728"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Evans Creek"	""	""
"echo_VAU001561"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0062162"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001589"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Black Creek"	""	""
"echo_VA0030767"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Williams Creek"	""	""
"echo_VAN040126"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Williams Creek"	""	""
"echo_VAU001704"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAG112014"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAG112016"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0060585"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Courthouse Creek"	""	""
"echo_VA0086673"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Courthouse Creek"	""	""
"echo_VAU001610"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0029319"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0063118"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Sandy Creek"	""	""
"echo_VA0029335"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Terrys Creek"	""	""
"echo_VA0028398"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001664"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0076881"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Bluestone Creek"	""	""
"echo_VA0020524"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cherrystone Creek"	""	""
"echo_VA0006203"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091405"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0088625"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0088404"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0074454"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091294"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson Creek"	""	""
"echo_VA0068209"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001702"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU000034"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Reedy Creek"	""	""
"echo_VAN040080"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Proctors Creek"	""	""
"echo_VA0088609"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL060194"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0020222"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Sappony Creek"	""	""
"echo_VA0088480"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0027561"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Church Branch"	""	""
"echo_VA0026379"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Middle Fork Holston River"	""	""
"echo_VAU001751"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091618"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0051756"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR050878"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Ballinger Creek"	""	""
"echo_VAU001721"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Pine Branch"	""	""
"echo_VA0024066"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN010131"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Shenandoah River"	""	""
"echo_VA0067067"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Shenandoah River"	""	""
"echo_VA0061751"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VAL061751"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crab Creek"	""	""
"echo_VAU001813"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0084212"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Whisky Creek"	""	""
"echo_WV1006045"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0054623"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VAR040057"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Taylor Run"	""	""
"echo_VAL020991"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Pedlar Gap Run"	""	""
"echo_VAU001842"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rivanna River"	""	""
"echo_VAL060593"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL025127"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hazel Run"	""	""
"echo_VAL078484"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Chestnut Creek"	""	""
"echo_VAU001823"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Brights Creek"	""	""
"echo_VAU001852"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Blackwater Creek"	""	""
"echo_VAR040029"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Nansemond River"	""	""
"echo_VA0056537"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Queen Creek"	""	""
"echo_VA0073300"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bailey Creek"	""	""
"echo_VAR101305"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020168"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Blue Creek"	""	""
"echo_VA0064271"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little River"	""	""
"echo_VA0087084"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VA0021016"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Clinch River"	""	""
"echo_VA0080527"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rappahannock River"	""	""
"echo_VAL022772"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VA0022772"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VA0006076"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VA0066991"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Millstone Branch"	""	""
"echo_VA0026565"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cranes Nest River"	""	""
"echo_VA0073733"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0022705"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0067318"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Burnt Mills Swamp"	""	""
"echo_VA0089818"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VAU001698"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0077828"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Guest River"	""	""
"echo_VAL077828"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Guest River"	""	""
"echo_VAU000039"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rivanna River"	""	""
"echo_VA0029416"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Giles Run"	""	""
"echo_VAU001623"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001674"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Brier Creek"	""	""
"echo_VAG110095"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAG116024"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Quantico Creek"	""	""
"echo_VA0051683"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0051713"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0052841"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0051926"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Big Cattail Creek"	""	""
"echo_VA0085481"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunnicut Creek"	""	""
"echo_VA0004391"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Eastern Branch Elizabeth River"	""	""
"echo_VA0053813"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Eastern Branch Elizabeth River"	""	""
"echo_VA0092185"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0089265"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0075981"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Culpeper Branch"	""	""
"echo_VAU001709"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092932"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001666"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Archer Creek"	""	""
"echo_VAG110024"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0066907"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Garden Creek"	""	""
"echo_VAU001544"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cameron Run"	""	""
"echo_VA0027065"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Rivanna River"	""	""
"echo_VAU001575"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rivanna River"	""	""
"echo_VA0074586"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Sandy Creek"	""	""
"echo_VAU001629"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0029653"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Lick Run"	""	""
"echo_VAL088579"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091251"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cowpasture River"	""	""
"echo_VAL061859"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0061859"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Chowan River"	""	""
"echo_VA0088382"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090638"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN040065"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VA0025542"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VAL025542"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VA0020320"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Banister River"	""	""
"echo_VA0081213"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092100"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0064599"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Craig Creek"	""	""
"echo_VA0027952"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092487"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VAU001678"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020303"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN040100"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0080080"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crooked Run"	""	""
"echo_VA0091375"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0088374"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Birchwood Run"	""	""
"echo_VAU001683"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0083291"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Branch North Fork Hardware River"	""	""
"echo_VAR10F729"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0055000"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Beaver Creek"	""	""
"echo_VA0091065"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roanoke River"	""	""
"echo_VAU000020"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0003344"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jackson River"	""	""
"echo_VAN020054"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rappahannock River"	""	""
"echo_VA0068586"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hubbard Run"	""	""
"echo_VA0085723"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL061590"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mountain Run"	""	""
"echo_VA0061590"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mountain Run"	""	""
"echo_VAN020024"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mountain Run"	""	""
"echo_VA0059145"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090468"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Massaponax Creek"	""	""
"echo_VAR10D013"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0067121"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Pamunkey River"	""	""
"echo_VAU001640"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR050716"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001614"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roanoke Creek"	""	""
"echo_VAR050717"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001715"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001624"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL026514"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Upper Machodoc Creek"	""	""
"echo_VA0026514"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Williams Creek"	""	""
"echo_VAL024678"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Neabsco Creek"	""	""
"echo_VAL024724"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0021130"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Holston River"	""	""
"echo_VA0088935"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Lick Creek"	""	""
"echo_VA0060593"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Pumpkin Creek"	""	""
"echo_VA0060909"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU000021"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Blacks Run"	""	""
"echo_VAU001716"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090085"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cooks Creek"	""	""
"echo_VA0029475"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_WV0097527"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092461"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091341"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunters Branch"	""	""
"echo_VAN040132"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunters Branch"	""	""
"echo_VAU000042"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090760"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hamilton Branch"	""	""
"echo_VA0091642"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Kingsland Creek"	""	""
"echo_VAU001563"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0054381"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Staley Creek"	""	""
"echo_VA0091324"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Paint Bank Branch"	""	""
"echo_VA0059137"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Glade Creek"	""	""
"echo_VA0068144"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Glade Creek"	""	""
"echo_VA0027430"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Spring Fork"	""	""
"echo_VA0027413"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Laurel Creek"	""	""
"echo_VA0027421"	"wb_gnis_name"	"wb_gnis_name"	""	""	"McClure Creek"	""	""
"echo_VA0027464"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Fork"	""	""
"echo_VA0067571"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Fork"	""	""
"echo_VA0082589"	"wb_gnis_name"	"wb_gnis_name"	""	""	"McClure Creek"	""	""
"echo_VA0085278"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0067041"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Caney Creek"	""	""
"echo_VA0067032"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Caney Creek"	""	""
"echo_VA0090425"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cowan Rose Creek"	""	""
"echo_VA0071366"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cedar Creek"	""	""
"echo_VAN040104"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR100540"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0081779"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Stony Creek"	""	""
"echo_VAL086754"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL030163"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Giles Run"	""	""
"echo_VA0020630"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crump Creek"	""	""
"echo_VA0020672"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091821"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VAN040118"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VA0066460"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Turpin Creek"	""	""
"echo_VA0023329"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Herring Creek"	""	""
"echo_VAL087718"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cabin Branch"	""	""
"echo_VA0087718"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cabin Branch"	""	""
"echo_VA0023400"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Poor Creek"	""	""
"echo_VA0023418"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0085588"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Linville Creek"	""	""
"echo_VA0066869"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Lazaretto Creek"	""	""
"echo_VA0023558"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Jennings Creek"	""	""
"echo_VA0062499"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Three Creek"	""	""
"echo_VA0023582"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cox Branch"	""	""
"echo_VA0023370"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023477"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bad Branch"	""	""
"echo_VA0023345"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023426"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023442"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023540"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN040077"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020699"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023396"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0063029"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0083402"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roanoke River"	""	""
"echo_VA0004138"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0004081"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0087033"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Anna River"	""	""
"echo_VA0087734"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Grindall Creek"	""	""
"echo_VA0052451"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Anna River"	""	""
"echo_VA0083399"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roanoke River"	""	""
"echo_VA0002071"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Quantico Creek"	""	""
"echo_VA0082767"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Chowan River"	""	""
"echo_VA0004103"	"wb_gnis_name"	"wb_gnis_name"	""	""	"West Branch Wormley Creek"	""	""
"echo_VA0091014"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR100799"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Catharpin Creek"	""	""
"echo_VA0053317"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Back Creek"	""	""
"echo_VA0090891"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VAN040086"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0004146"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0082783"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cattail Creek"	""	""
"echo_VA0084069"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Lick Branch"	""	""
"echo_VA0092746"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Creek"	""	""
"echo_VA0004090"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunnicut Creek"	""	""
"echo_VAR108818"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR10C775"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0057576"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VAR105317"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Catharpin Creek"	""	""
"echo_VAU001679"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Tomahawk Creek"	""	""
"echo_VA0092550"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Shenandoah River"	""	""
"echo_VA0052906"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_WV1008919"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0089001"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Wilson Creek"	""	""
"echo_VA0005851"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0087629"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Creek"	""	""
"echo_VA0084433"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Twittys Creek"	""	""
"echo_VA0092321"	"wb_gnis_name"	"wb_gnis_name"	""	""	"East Dry Branch"	""	""
"echo_VA0029564"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Clinch River"	""	""
"echo_VAG110185"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU000044"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR10D139"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Horsepen Run"	""	""
"echo_MD0064556"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0070670"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Clinch River"	""	""
"echo_VA0089842"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Clinch River"	""	""
"echo_VA0003077"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0090727"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0004669"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VAN040079"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0027553"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR105528"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Powells Creek"	""	""
"echo_VAU001817"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0087599"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Western Branch Elizabeth River"	""	""
"echo_VAU001831"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092908"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Laurel Creek"	""	""
"echo_VAU001819"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Creek"	""	""
"echo_VA0072354"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith River"	""	""
"echo_WV1018795"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_WV1005651"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001590"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunters Branch"	""	""
"echo_VA0024490"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Reed Creek"	""	""
"echo_VAU001763"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020508"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Stony Creek"	""	""
"echo_VA0091791"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0080781"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN040143"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0062731"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
